user_name,trail_name
Aaron Roe,Jazz-Chrome Molly
Tildon Jones,Jazz-Chrome Molly
Happy Cycling,Glenwild Loop
David Sam,Glenwild Loop
Marc Sternfield,Glenwild Loop
courtneyw,Glenwild Loop
Giana Pieraccini,Glenwild Loop
Chris Albers,Glenwild Loop
Travis Millward,Glenwild Loop
MR Hall,Glenwild Loop
Sheri Perkes,Glenwild Loop
James McCurdy,Glenwild Loop
Lucas Freigenberg,Glenwild Loop
Chris Ho,Glenwild Loop
Nate Z,Glenwild Loop
John Wallace,Glenwild Loop
Troy Burdett,Glenwild Loop
Ken Hunt,Glenwild Loop
Alex Kirkpatrick,Glenwild Loop
John Connolly,Glenwild Loop
The Duke of Earl Grey,Glenwild Loop
Alec LaLonde,Glenwild Loop
Mike Sylvester,Glenwild Loop
Gabe Finkelstein,Glenwild Loop
matt barrus,Glenwild Loop
John Herreshoff,Glenwild Loop
Scott Cullins,Glenwild Loop
Matt Chamberlain,Windmill Trail
Larry Clinton,Windmill Trail
Matt Lane,Windmill Trail
Raúl Gross,Windmill Trail
Frank Selker,Windmill Trail
J R,Windmill Trail
Steffen Hauschild,Windmill Trail
Paul Null,Windmill Trail
John Connolly,Windmill Trail
Bryan Smith,Windmill Trail
Jake Si,Windmill Trail
Rocky Tello,Windmill Trail
Kevin Christopherson,Windmill Trail
Liam Taylor,Hazard County
Freddy Calk,Hazard County
Tom Dancs,Hazard County
Patrick Burns,Hazard County
Brian Smith,Hazard County
Markus J,Hazard County
Will Stingley,Hazard County
Casey Vavrina,Hazard County
Suz Kurz,Hazard County
Tyler Teer,Hazard County
Jake J,Hazard County
D.j. Carder,Hazard County
Yann Holger Leyer,Hazard County
Jonathon Johnson,Hazard County
Will Bradford,Hazard County
Mark Mastalski,Hazard County
Alex Fore,Hazard County
Ethan Meginnes,Hazard County
John Connolly,Hazard County
Chris Wandervans,Hazard County
Wyeth Thomas,Jacob's Ladder
Ascanio Pignatelli,Jacob's Ladder
Nicholas Munoz,Jacob's Ladder
JD Dawson,Jacob's Ladder
Robert Stephenson,Jacob's Ladder
Nolan Ksm,Jacob's Ladder
Mark Hauber,Jacob's Ladder
Noah Airmet,Jacob's Ladder
Allan Johnson,Jacob's Ladder
Nate Rupprecht,Jacob's Ladder
Jared Crockett,Jacob's Ladder
Jordan Lister,Eagle Eye
ed garland,Eagle Eye
Mark Sevenoff,Eagle Eye
Ty Sway,Eagle Eye
Robbie K,Ghost Falls Trail
Wyeth Thomas,Ghost Falls Trail
Steve Bowler,Ghost Falls Trail
Marc Sternfield,Ghost Falls Trail
JD Dawson,Ghost Falls Trail
Raúl Gross,Ghost Falls Trail
Mark Hauber,Ghost Falls Trail
Noah Airmet,Ghost Falls Trail
Daaave,Ghost Falls Trail
Alex L.,Ghost Falls Trail
Zander Göpfert,Ghost Falls Trail
Mark Michaels,Ghost Falls Trail
Josh G,Ghost Falls Trail
Skyler Fredrickson,Ghost Falls Trail
Cody Crnkovich,Ghost Falls Trail
KT Kasen,Ghost Falls Trail
Sam Chapman,Ghost Falls Trail
Holly Godsey,Ghost Falls Trail
Braden Bentson,Ghost Falls Trail
Drew Urry,North Point Loop
Bryan Smith,North Point Loop
Dan Kopf,North Point Loop
Matt Lane,North Point Loop
Raúl Gross,North Point Loop
Frank Selker,North Point Loop
Kelley Hale,North Point Loop
John Connolly,North Point Loop
Tyson Clay,North Point Loop
Shelley Lutz,North Point Loop
Will R,Lazy
Marc Barnes,Lazy
Eric Trandai,Lazy
Carol Westbrook,Lazy
TJ Paulson,Lazy
Josh Brown,Lazy
Gary Hauser,Lazy
Caleb Huettenmeyer,Lazy
Patrick Burns,Lazy
JJnaico,Lazy
Mack Przewozny,Lazy
Drew W.,Lazy
Martin Palkovic,Lazy
Holly Godsey,Lazy
Josh C,Lazy
Rachel Silverstone,Lazy
Lee Forberg,Lazy
David Darling,Lazy
Bret Edge,Lazy
Dustin Eells,Lazy
Rick Powelson,Lazy
Ken Smith,Lazy
Curtis Tripp,Lazy
TheSingletrackScientist MTB,The Dropout
Michael Cohen,The Dropout
Kirkwood Donavin,The Dropout
Jon Lane,The Dropout
Brian Kruse,The Dropout
Trevor Thurman,The Dropout
Mike Cannazzaro,The Dropout
Jack Fecteau,The Dropout
John Wallace,The Dropout
Alex Kirkpatrick,The Dropout
Danny Bradley,The Dropout
atfarley farley,The Dropout
Brett Thompson,The Dropout
Tagert Young,The Dropout
Larry Clinton,LPS
Lost Justpastnowhere,LPS
CThornton,LPS
Tim McCabe,LPS
Jake Si,LPS
Ascanio Pignatelli,LPS
Adam Mattessich,LPS
Matt Castelli,LPS
Tom Dancs,LPS
Patrick Burns,LPS
Connor Parish,LPS
Clay Cooper,LPS
Mike O'Sullivan,LPS
Michael Etzi,LPS
David Volpe,LPS
Elijah Flenner,LPS
JEFFREY schubert,LPS
Gabriel Finesilver,LPS
Salem Benjamin,LPS
Alan Vinge,LPS
Brian Smith,LPS
Andrew Ludbrook,LPS
Raúl Gross,LPS
Ryan Ulch,LPS
Tim Murphy,LPS
Jay Holsten,LPS
Markus Groner,LPS
Markus J,LPS
Reed Harrington,LPS
Sierra Hawksley,LPS
Casey Vavrina,LPS
Tommy Gun,LPS
Cale Thornton,LPS
Tyler Teer,LPS
Jake J,LPS
Rachel Silverstone,LPS
Ryan Hickman,LPS
Jonathon Johnson,LPS
Kyle Wesberry,LPS
laura Kimble,LPS
Ashley Ashley,LPS
Michelle Manke-Horat,LPS
Eric Ashley,LPS
Rob Urban,LPS
atfarley farley,LPS
Robert Mitchell,LPS
Dave Harrold,LPS
Barry Burko,LPS
Will Allen,LPS
Jeff Gauvin,LPS
Tom Robson,LPS
Dirk Martin,LPS
TS TS,LPS
Steffen Hauschild,LPS
Ethan Meginnes,LPS
John Connolly,LPS
Matt Hage,LPS
Chip Loomis,LPS
Arnold Farlow,LPS
J Rees,LPS
John Groh,LPS
F Felix,LPS
Swingin Johnson,LPS
Colin McCreight,LPS
djn Nechrony,LPS
Leslie Kehmeier,LPS
Tim M,LPS
Nick Wilder,LPS
Lost Justpastnowhere,Twisted Tree
Ben Anderson,Twisted Tree
Raúl Gross,Twisted Tree
Gary Hauser,Twisted Tree
Salem Benjamin,Twisted Tree
Pablo Cortez,Twisted Tree
Gregg Smith,Twisted Tree
David Darling,Twisted Tree
Mark Mastalski,Twisted Tree
Jenny Ellis,Twisted Tree
Alex Kirkpatrick,Twisted Tree
John Connolly,Twisted Tree
Nick Wilder,Twisted Tree
Ellie Ihler,Practice Loop
Maggie Mcandrews,Practice Loop
Raúl Gross,Practice Loop
Kendall Smith,Practice Loop
Brian Wall,Practice Loop
Micah McAllaster,Practice Loop
Alex Peterson,Practice Loop
Dallan Forsyth,Practice Loop
Epic Wolff,Practice Loop
Travis Young,Practice Loop
Leisel Whitmore,Practice Loop
T Money,White Rock Loop
akscrambler,White Rock Loop
Carly B,White Rock Loop
Saxton Hansen,White Rock Loop
Noah Linford,White Rock Loop
jeramy Boileau,White Rock Loop
Matt Sanders,White Rock Loop
Linda Lee,White Rock Loop
Drew T,White Rock Loop
Manny Monterrubio,White Rock Loop
Gregory Layton,White Rock Loop
Brodey Tremblay,White Rock Loop
Braiden Simmons,White Rock Loop
Elliott Karren,White Rock Loop
Mark Jolley,White Rock Loop
Marcus Farrell,White Rock Loop
Marek Steed,White Rock Loop
Chris Albers,White Rock Loop
David Tufts,White Rock Loop
Paul Koecher,White Rock Loop
Whit Wheeler,White Rock Loop
Sean Foster,White Rock Loop
Mark Graham,White Rock Loop
Evan Sorensen,Mendon Bench Non-Motorized Trail
Peace CrazyCool,Mendon Bench Non-Motorized Trail
Austin Barton,Mendon Bench Non-Motorized Trail
Jack Jenkins,Mendon Bench Non-Motorized Trail
Mike Goodwin,Mendon Bench Non-Motorized Trail
Terrell Baldwin,Mendon Bench Non-Motorized Trail
Zachary Mortensen,Mendon Bench Non-Motorized Trail
Saxton Hansen,Mendon Bench Non-Motorized Trail
Austin Humphries,Mendon Bench Non-Motorized Trail
Cody Morgan,Mendon Bench Non-Motorized Trail
Rick Powelson,Mendon Bench Non-Motorized Trail
Darren Child,Mendon Bench Non-Motorized Trail
Daniel Laraway,Mendon Bench Non-Motorized Trail
Mike Buhler,Mendon Bench Non-Motorized Trail
Caleb Morris,Wild Rose Loop
Ben Anderson,Wild Rose Loop
Greg and Heidi Nielsen,Wild Rose Loop
Marc Sternfield,Wild Rose Loop
Bailey Schmutz,Wild Rose Loop
Zack Sunderland,Wild Rose Loop
Marshall Emsley,Wild Rose Loop
Peyton Wray,Wild Rose Loop
Spencer Griffin,Wild Rose Loop
Caleb Gardner,Wild Rose Loop
Paul Jewkes,Wild Rose Loop
Matt Murphy 1,Wild Rose Loop
Trent Madsen,Wild Rose Loop
Brandon Avery,Wild Rose Loop
Ian Fox,Wild Rose Loop
Ricky Pimentel,Wild Rose Loop
Sandyclimbs40 Vojik,Wild Rose Loop
Kayla Bobzien,Wild Rose Loop
Jordy Hanson,Wild Rose Loop
Lonnie Wolff,Earl's Trail
Epic Wolff,Earl's Trail
Leisel Whitmore,Earl's Trail
Colin Lacy,Somewhere Elks
Marc Sternfield,Somewhere Elks
Adam Patten,Somewhere Elks
Nate Layton,Somewhere Elks
Elvin Chan,Somewhere Elks
Tom Robson,Somewhere Elks
Zander Göpfert,Desolation Trail #19 (Non Wilderness Section)
Dallas Clark,Desolation Trail #19 (Non Wilderness Section)
Lost Justpastnowhere,Crossroads
Jess Wilson,Crossroads
Ben Anderson,Crossroads
Connor Parish,Crossroads
Raúl Gross,Crossroads
Johnnie Hawkins,Crossroads
Jeff Kinsey,Crossroads
wimolrat Tangtiphongkul,Crossroads
Gary Hauser,Crossroads
Salem Benjamin,Crossroads
Pablo Cortez,Crossroads
Gregg Smith,Crossroads
Kirkwood Donavin,Crossroads
David Darling,Crossroads
Nick Thomas,Crossroads
Alex Kirkpatrick,Crossroads
John Connolly,Crossroads
Nick Wilder,Crossroads
Casey Jensen,Cutler's Twist
Alan Wheelwright,Cutler's Twist
CThornton,UPS
Jonathan Keller,UPS
akscrambler,UPS
Drew Lints,UPS
Jake Si,UPS
Ascanio Pignatelli,UPS
Adam Mattessich,UPS
Matt Castelli,UPS
Jay Holsten,UPS
Tom Dancs,UPS
Joel Maier,UPS
Tim K,UPS
Patrick Burns,UPS
Connor Parish,UPS
Mike O'Sullivan,UPS
Michael Etzi,UPS
Elijah Flenner,UPS
JEFFREY schubert,UPS
Gabriel Finesilver,UPS
Salem Benjamin,UPS
Brian Smith,UPS
Andrew Holmes,UPS
Andrew Ludbrook,UPS
Raúl Gross,UPS
Ryan Ulch,UPS
Tim Murphy,UPS
Markus J,UPS
Jack Brown,UPS
Sierra Hawksley,UPS
Casey Vavrina,UPS
Tommy Gun,UPS
Cale Thornton,UPS
Tyler Teer,UPS
Jake J,UPS
Rachel Silverstone,UPS
Ryan Hickman,UPS
Jonathon Johnson,UPS
Kyle Wesberry,UPS
laura Kimble,UPS
Ryan Fraser,UPS
Michelle Manke-Horat,UPS
Ashley Ashley,UPS
Eric Ashley,UPS
Jeff B,UPS
atfarley farley,UPS
Ry Zy,UPS
Dave Harrold,UPS
Barry Burko,UPS
Will Allen,UPS
Tom Robson,UPS
Alex Fore,UPS
Steffen Hauschild,UPS
Ethan Meginnes,UPS
John Connolly,UPS
tharlow harlow,UPS
Chip Loomis,UPS
Arnold Farlow,UPS
John Groh,UPS
Colin McCreight,UPS
Adam Kagy,UPS
djn Nechrony,UPS
Leslie Kehmeier,UPS
Tim M,UPS
darin vandecar,Big Mountain Trail
Evan B,Big Mountain Trail
John Gipson,Big Mountain Trail
Holly Godsey,Big Mountain Trail
Sean Ryan,Big Mountain Trail
Adam Ennis,Big Mountain Trail
Yo Eddy,Big Mountain Trail
Chris Kim,Big Mountain Trail
Tofer Moran,Big Mountain Trail
Matt Stewart,Big Mountain Trail
Kenny Oberhansly,Big Mountain Trail
Forrest Gladding,Big Mountain Trail
Allen Tanner,Big Mountain Trail
Spencer C,Blue Loop
Ben Anderson,Blue Loop
Greg and Heidi Nielsen,Blue Loop
Morgan Welty,Blue Loop
Adam Taintor,Blue Loop
Blaque Flag,Blue Loop
Trevor Olsen,Blue Loop
Spencer Griffin,Blue Loop
Shawn Spencer,Blue Loop
Joshua Hunt,Blue Loop
Peace CrazyCool,Downhill Track
Joseph Chapman,Downhill Track
Peace CrazyCool,Main Medium Loop
Joseph Chapman,Main Medium Loop
Tim McCabe,West Upper Trail
naytlo Lowe,West Upper Trail
Peace CrazyCool,Main Large Loop
Joseph Chapman,Main Large Loop
Matt Egan,Trail 365
Craig Styers,Trail 365
Brent Urry,Trail 365
Alan Clark,Trail 365
Alan Wheelwright,Trail 365
Mark Ridenour,Corvair
lee davis,Corvair
Travis Isaacson,Corvair
boise biker,Corvair
ben schmidt,Corvair
John Connolly,Corvair
Paul Boyle,Corvair
Ben Anderson,Raven Roll
Raúl Gross,Raven Roll
Megan Lockard,Raven Roll
Carolyn Reisz,Raven Roll
Richard Geisler,Raven Roll
Stuart Spigel,Raven Roll
Ol' Elk Dickens,Raven Roll
David Darling,Raven Roll
Tony Fagan,Raven Roll
Eric Nelson,Raven Roll
Roscoe Herndon,Raven Roll
Pat Grewe,Raven Roll
John Connolly,Raven Roll
Josh Matta,Raven Roll
Kerry Peterson,Raven Roll
Porscha Doucette,Raven Roll
Ted Eliason 1,Raven Roll
Curtis Tripp,Raven Roll
Abram Ullrich,Boulder Dash
Erich Toll,Boulder Dash
Ascanio Pignatelli,Boulder Dash
Chris Quarnberg,Boulder Dash
Troy Benallie,Boulder Dash
Rusty Slade,Boulder Dash
Zander Göpfert,Boulder Dash
Larry Clinton,JEM Trail
MR Hall,JEM Trail
April Abate-Adams,JEM Trail
Matt Lane,JEM Trail
Paul Fry,JEM Trail
Dane Iwata,JEM Trail
Mike Wheeler,JEM Trail
Tom Haderlie,JEM Trail
Raúl Gross,JEM Trail
Chip Loomis,JEM Trail
ashleighlauren Schmidt,JEM Trail
Jay Holsten,JEM Trail
Grant Robbins,JEM Trail
Leslie Dines,JEM Trail
tracy bilhorn,JEM Trail
Ryler Farnsworth,JEM Trail
Chad $,JEM Trail
Matthew Guerin,JEM Trail
Paul Null,JEM Trail
Brian 'woody' Swearingen,JEM Trail
Chris Spargen,JEM Trail
Marie-Eve Lepine,JEM Trail
Lost Justpastnowhere,JEM Trail
J R,JEM Trail
Rob Duke,JEM Trail
Seth Neilson,JEM Trail
Ron Arnet,JEM Trail
Bryan Smith,JEM Trail
Abe Ferraro,JEM Trail
Chris VanSchoick,JEM Trail
Stevel,JEM Trail
Jim McKee,JEM Trail
Dave Grossman,JEM Trail
Brian Vaughn,JEM Trail
lbz Lacey,JEM Trail
Michelle Clark-Conley,JEM Trail
Ralph Murdock,JEM Trail
Robert Parks,JEM Trail
Liam Hyland,JEM Trail
Jason Dezort,JEM Trail
adam cornely,JEM Trail
Bryan Midlam,JEM Trail
Matt W,JEM Trail
Steven Ancik,JEM Trail
Veronica Richter,JEM Trail
Bianca Sciarretta,JEM Trail
Mark Mastalski,JEM Trail
Rick Powelson,JEM Trail
Sean Hawes,JEM Trail
Dave Wallace,JEM Trail
Sean Foster,JEM Trail
Roscoe Herndon,JEM Trail
E Milne,JEM Trail
Roy Rovers,JEM Trail
Alex Fore,JEM Trail
christina ting,JEM Trail
Kent Rogers,JEM Trail
Jon Prescott,JEM Trail
Mike Sylvester,JEM Trail
Chad Lange,JEM Trail
andy meadors,JEM Trail
Adam Shaleen,JEM Trail
Travis Tomlinson,JEM Trail
Kevin Christopherson,JEM Trail
Michael Ahnemann,JEM Trail
Spencer Weiler,Perry Canyon Trail (Grizzly Peak)
Aaron Heberer,Virgin River Rim Trail: Strawberry Point to Cascade Falls
F Felix,Long Canyon Road
zachnielsen999 Nielsen,Blue Lake Trail #172
Kyle Blackner,Tushar Ridge #176
Kelly Monson,Tushar Ridge #176
zachnielsen999 Nielsen,Tushar Ridge #176
Colter Tucker,Tushar Ridge #176
Lane Tucker,Tushar Ridge #176
Bastien Pz,Roller Coaster
Joel Maier,Roller Coaster
Tim K,Roller Coaster
Zach Raney,Roller Coaster
Tom Dancs,Roller Coaster
Dan Olsavsky,Roller Coaster
Raúl Gross,Roller Coaster
Jim Bob Pipes,Roller Coaster
Taylor Hoynacki,Roller Coaster
reuben bel,Roller Coaster
Trevor Timmons,Roller Coaster
Carolyn Reisz,Roller Coaster
Casey Vavrina,Roller Coaster
Dustin Eells,Roller Coaster
John Mcilmoil,Roller Coaster
Schuyler Crippen,Roller Coaster
Eric Pinkerton,Roller Coaster
Jamie Umbras,Roller Coaster
Wendy Sweet,Roller Coaster
Markk Knowles,Paradise Canyon
Max Haglund,Beginner Trail
Erich Toll,Virgin River Rim Trail: Cascade Falls to Te-Ah Campground
Owen Donnelly,Rocky Tops
Tim McCabe,Rocky Tops
Dustin Eells,Rocky Tops
